code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,SEC0.2,repaced,SEC1.1,SEC1.2,SEC1.3,SEC1.3a,SEC1.4,SEC1.5,SEC1.6,SEC1.7,SEC1.8,SEC1.9,SEC1.10,SEC1.11,SEC1.12.1,SEC1.12.1_1,SEC1.12.1_2,SEC1.12.1_3,SEC1.12.1_4,SEC1.12.1_5,SEC1.12.1_7,SEC1.12.1_8,SEC1.12.1_9,SEC1.12.1_10,SEC1.12.1_97,SEC1.12.1_oth,SEC1.12.2,SEC1.12.2_1,SEC1.12.2_2,SEC1.12.2_3,SEC1.12.2_4,SEC1.12.2_5,SEC1.12.2_7,SEC1.12.2_8,SEC1.12.2_9,SEC1.12.2_10,SEC1.12.2_97,SEC1.12.2_oth,SEC1.12.3,SEC1.12.3_1,SEC1.12.3_2,SEC1.12.3_3,SEC1.12.3_4,SEC1.12.3_5,SEC1.12.3_7,SEC1.12.3_8,SEC1.12.3_9,SEC1.12.3_10,SEC1.12.3_97,SEC1.12.3_oth,SEC1.13,SEC1.14.1,SEC1.14.2,SEC1.15,SEC1.16.1,SEC1.16.2,SEC1.16.3,F5,F6,F7,F8,SEC2.total,SEC2.girls_total,SEC2.boys_total,SEC2.girls_math,SEC2.boys_math,SEC2.girls_eng,SEC2.boys_eng,SEC2.girls_lang,SEC2.boys_lang,gps_point-Latitude,gps_point-Longitude,gps_point-Altitude,gps_point-Accuracy,instanceID,formdef_version,KEY
1305053,S0717020522,SWEPR,Dawro,mareka,maydi kanki,Rural,"12/18/2025, 9:30:12 PM","12/18/2025, 1:08:47 PM","12/18/2025, 9:06:05 PM",12/18/2025,7b083c6dbffcaebb,0,NA,0,0,1,1,0,0,1,1,0,6,0,0,2 4,0,1,0,1,0,0,0,0,0,0,NA,1 8,1,0,0,0,0,0,1,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,14,2:15:08,6:30:17,0,1,6:45:32,11:00:38,318,166,23,12,57.845,55.94,59.75,52.17,59.55,51.88,57.63,59.46,60.17,7.0298338,37.1657673,2185.5,4.7,uuid:f4737550-bdd7-4b79-b484-197bd3dd1f0e,2512142209,uuid:f4737550-bdd7-4b79-b484-197bd3dd1f0e
1304646,S0717030032,SWEPR,Dawro,disa,disa mulu,Rural,"12/19/2025, 10:10:12 PM","12/19/2025, 1:07:06 PM","12/19/2025, 9:55:06 PM",12/19/2025,7b083c6dbffcaebb,0,NA,1,1,1,1,1,0,1,1,0,12,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,17,2:13:51,6:30:02,0,1,6:45:15,11:00:20,1033,501,38,20,53.96,53.67,54.24,60.5,55.1,56.7,52.3,60,59.5,6.8098433,37.145435,1924.4,4.7,uuid:ba333b20-8847-40d9-b119-c515565f6871,2512142209,uuid:ba333b20-8847-40d9-b119-c515565f6871
1305382,S0717042652,SWEPR,Dawro,zabagezo,yela,Rural,"12/23/2025, 8:36:54 AM","12/22/2025, 1:15:40 PM","12/23/2025, 8:31:16 AM",12/22/2025,7b083c6dbffcaebb,0,NA,0,0,1,1,0,0,1,1,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,2:15:15,6:30:25,0,0,NA,NA,94,53,13,3,60.25,62.9,57.6,59.98,56.7,57,56.2,58.34,58.7,7.1139946,37.2693763,1574.9,5,uuid:d356f06a-f4e6-4ec3-a511-b19cae2a997d,2512142209,uuid:d356f06a-f4e6-4ec3-a511-b19cae2a997d
709828,S0720050132,CENTRAL ETHIOPIA,Silte,dalocha town ad.,dalocha tlikasa,Rural,"12/9/2025, 7:57:16 PM","12/8/2025, 10:14:55 AM","12/9/2025, 7:43:26 PM",12/8/2025,fef309259d139ee0,0,NA,1,0,1,1,0,0,1,1,1,16,0,0,1 7,1,0,0,0,0,1,0,0,0,0,NA,1 7,1,0,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,16,2:00:47,2:30:58,0,0,NA,NA,727,376,18,14,63.5,63,64,56,64,56,68,63,64,7.8368952,38.1723217,0,100,uuid:a38dc692-6efd-4508-9e81-30391f0cd45e,2512030705,uuid:a38dc692-6efd-4508-9e81-30391f0cd45e
710385,S0720060022,CENTRAL ETHIOPIA,Silte,sankura,menzo,Rural,"12/16/2025, 7:59:01 PM","12/16/2025, 12:34:46 PM","12/16/2025, 6:47:16 PM",12/16/2025,fef309259d139ee0,0,NA,0,1,1,1,0,0,1,1,1,12,0,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 3,1,0,1,0,0,0,0,0,0,0,NA,17,8:30:37,12:45:51,0,0,NA,NA,724,379,19,15,62,52.4,71.6,66.56,66.2,67.03,65.6,52.6,63.3,7.5577432,38.2157414,1908.5,1.2,uuid:a90c8829-73be-4d91-8f70-ac959b9a0971,2512142209,uuid:a90c8829-73be-4d91-8f70-ac959b9a0971
709549,S0720063002,CENTRAL ETHIOPIA,Silte,alemgebeya town ad.,adasha,Urban,"12/20/2025, 12:55:49 AM","12/19/2025, 11:50:27 AM","12/19/2025, 11:38:45 PM",12/19/2025,fef309259d139ee0,0,NA,1,1,1,1,0,0,1,1,1,17,0,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,36,8:30:41,12:45:42,0,0,NA,NA,1212,621,15,7,65.46,64.31,66.6,60.07,62.38,59.8,61.7,63.33,66.43,7.5530849,38.1773665,1885.5,3.7,uuid:35d6718b-2f92-44ce-9530-0554a70a538d,2512142209,uuid:35d6718b-2f92-44ce-9530-0554a70a538d
710216,S0720070282,CENTRAL ETHIOPIA,Silte,misirak azernet berbere,kember shomo,Urban,"12/24/2025, 3:42:30 PM","12/24/2025, 10:50:23 AM","12/24/2025, 3:39:19 PM",12/24/2025,fef309259d139ee0,0,NA,0,1,1,1,0,0,1,1,1,13,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,18,8:30:20,12:45:30,0,0,NA,NA,773,353,16,7,64.16,59,69.32,58,64.6,61.8,65.3,56.3,63.3,7.7882827,38.0200795,2334.1,2,uuid:9a23fda5-157c-4dc0-88ab-03c6bacb9cab,2512142209,uuid:9a23fda5-157c-4dc0-88ab-03c6bacb9cab
709901,S0720080132,CENTRAL ETHIOPIA,Silte,hulbareg,ambercho gimba,Rural,"12/15/2025, 8:28:31 PM","12/12/2025, 11:49:22 AM","12/15/2025, 8:18:06 PM",12/12/2025,fef309259d139ee0,0,NA,0,0,1,1,0,0,1,1,1,10,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,15,2:30:47,12:45:48,0,0,NA,NA,837,411,15,13,65.61,64.9,66.31,55.9,60.3,48.1,54.5,66.3,65.3,7.681155,38.092149,2310.8,2.9,uuid:884d9c65-7e39-4494-8ae4-6e7ab61af45a,2512111025,uuid:884d9c65-7e39-4494-8ae4-6e7ab61af45a
800022,S0801010152,GAMBELLA,Anywa,abobo,lumtak,Rural,"12/10/2025, 8:38:16 AM","12/9/2025, 11:30:18 AM","12/10/2025, 3:28:41 AM",12/9/2025,7920b42f5d4d12d1,0,NA,0,0,0,NA,0,0,0,0,0,6,0,0,3 4 97,0,0,1,1,0,0,0,0,0,1,Community,97,0,0,0,0,0,0,0,0,0,1,No tolit,3,0,0,1,0,0,0,0,0,0,0,NA,6,2:00:42,6:15:00,0,0,NA,NA,84,41,7,6,64.5,63,66,53,56,53,50,58,56,7.6864533,34.74186,526.3,4.1,uuid:b9fd9ecc-a4f4-4e57-8111-ccbbc802fb58,2512030705,uuid:b9fd9ecc-a4f4-4e57-8111-ccbbc802fb58
800028,S0801010172,GAMBELLA,Anywa,abobo,tiegny cycle 1,Rural,"12/8/2025, 9:28:15 PM","12/8/2025, 12:01:45 PM","12/8/2025, 8:40:21 PM",12/8/2025,7920b42f5d4d12d1,0,NA,0,0,1,1,0,0,1,0,0,8,1,0,97,0,0,0,0,0,0,0,0,0,1,Teacher and student,4 8,0,0,0,1,0,0,1,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,0,2:00:50,6:15:50,0,0,NA,NA,225,124,16,13,58,52,64,68,57,56,57,51,56,7.83619,34.5348333,432.3,5,uuid:67569bd7-fc98-488e-bb97-4d31ae7410eb,2512030705,uuid:67569bd7-fc98-488e-bb97-4d31ae7410eb
800082,S0801030042,GAMBELLA,Anywa,gambella zuria,koben,Rural,"12/19/2025, 4:25:43 PM","12/17/2025, 1:20:11 PM","12/19/2025, 4:29:57 PM",12/17/2025,7920b42f5d4d12d1,1,Makuey- konday,0,0,1,0,0,0,1,0,0,8,1,0,3 4,0,0,1,1,0,0,0,0,0,0,NA,3,0,0,1,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,8,2:00:08,6:15:20,0,0,NA,NA,246,140,13,11,61.1,58.7,63.5,58.33,62.22,56.15,57.62,52.83,60.7,8.0526717,34.8319867,632.9,4.8,uuid:174c41d7-ad0b-482f-aec5-0bc77d361f31,2512142209,uuid:174c41d7-ad0b-482f-aec5-0bc77d361f31
800088,S0801030062,GAMBELLA,Anywa,gambella zuria,siri mejang,Rural,"12/17/2025, 4:50:12 AM","12/16/2025, 1:26:48 PM","12/16/2025, 8:58:58 PM",12/16/2025,7920b42f5d4d12d1,0,NA,0,0,0,NA,0,0,0,0,0,9,0,0,2 4,0,1,0,1,0,0,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,No tolit,7,0,0,0,0,0,1,0,0,0,0,NA,9,2:00:09,6:15:11,0,0,NA,NA,294,162,8,7,61.25,63.2,59.3,64.4,62.8,60,57.1,63.2,59.3,7.9423514,34.8190158,573,4.9,uuid:f7331fe1-ec95-4845-803a-07b6bdc5c3a3,2512142209,uuid:f7331fe1-ec95-4845-803a-07b6bdc5c3a3
800080,S0801030072,GAMBELLA,Anywa,gambella zuria,jewie,Rural,"12/5/2025, 11:02:04 PM","12/5/2025, 11:30:28 AM","12/5/2025, 10:25:25 PM",12/5/2025,7920b42f5d4d12d1,0,NA,0,0,1,1,0,0,1,0,0,9,1,0,1 3 4,1,0,1,1,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,0,2:00:00,6:15:11,0,0,NA,NA,109,53,7,3,68.5,67,70,59,54,57,51,51,53,8.1691619,34.7199811,434.8,3.2,uuid:ceecf8e0-2ec6-45c9-b724-960e2034b6ca,2512030705,uuid:ceecf8e0-2ec6-45c9-b724-960e2034b6ca
800089,S0801030122,GAMBELLA,Anywa,gambella zuria,upagna,Rural,"12/16/2025, 7:49:45 PM","12/16/2025, 11:16:17 AM","12/16/2025, 6:38:04 PM",12/16/2025,8.66E+14,1,"Nuer zone, akobo, chotjiock primary school",0,0,1,1,0,0,1,1,1,8,1,0,2 7,0,1,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,2:00:49,6:15:51,0,0,NA,NA,159,104,18,9,79.3,72.15,86.45,60.43,66.65,63.11,68.94,65.21,72.38,8.2432981,34.4025484,418.6,4.9,uuid:6b51fe0b-e44a-4cb1-9dd4-c59da184421f,2512142209,uuid:6b51fe0b-e44a-4cb1-9dd4-c59da184421f
800081,S0801030202,GAMBELLA,Anywa,gambella zuria,karami,Rural,"12/10/2025, 8:58:30 AM","12/4/2025, 11:46:22 AM","12/10/2025, 9:03:51 AM",12/4/2025,7920b42f5d4d12d1,0,NA,0,0,1,0,0,0,1,0,0,8,1,0,3 4 97,0,0,1,1,0,0,0,0,0,1,Kebele community,3,0,0,1,0,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,8,2:00:48,6:15:49,0,0,NA,NA,127,77,20,12,65,62,68,53,50,55,64,50,55,8.1725719,34.6591036,417.2,4.8,uuid:a7e3cee1-b370-4155-8b91-279389d2a60f,2512030705,uuid:a7e3cee1-b370-4155-8b91-279389d2a60f
800119,S0801040112,GAMBELLA,Anywa,gog,gog jing jor,Rural,"12/12/2025, 10:34:44 PM","12/12/2025, 9:44:24 AM","12/12/2025, 10:39:38 PM",12/12/2025,7920b42f5d4d12d1,1,Dimma wored - karikan school,0,0,1,1,1,0,1,0,0,8,1,0,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,3,0,0,1,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,8,2:00:25,6:15:26,0,0,NA,NA,271,149,8,6,53.25,53.9,52.6,59.8,44.6,63.3,49.6,52.6,54.6,8.23691,34.5825533,446.2,4.9,uuid:75ac28d0-106c-4c88-adf2-78a185305dbf,2512111025,uuid:75ac28d0-106c-4c88-adf2-78a185305dbf
800109,S0801040122,GAMBELLA,Anywa,gog,abuha,Rural,"12/12/2025, 7:42:55 AM","12/11/2025, 1:03:11 PM","12/12/2025, 7:41:30 AM",12/11/2025,8.66E+14,0,NA,0,0,1,1,0,0,1,1,0,8,1,0,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,1 3,1,0,1,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,0,2:00:41,18:15:44,0,0,NA,NA,160,81,11,7,55.5,52,59,65,72,60,65,71,77,7.6487089,34.1275121,419.3,4.8,uuid:7fb6a328-16bd-4833-b3d5-3f0819b18841,2512030705,uuid:7fb6a328-16bd-4833-b3d5-3f0819b18841
800307,S0803010182,GAMBELLA,Majang,godere,tiliku matti`,Rural,"12/19/2025, 8:20:21 PM","12/15/2025, 12:24:42 PM","12/19/2025, 4:51:43 PM",12/15/2025,fa247a43ab390c7d,0,NA,1,0,1,1,1,0,1,1,1,9,1,0,7 97,0,0,0,0,0,1,0,0,0,1,Parents,7,0,0,0,0,0,1,0,0,0,0,NA,2 7,0,1,0,0,0,1,0,0,0,0,NA,15,8:00:09,12:15:15,0,0,NA,NA,234,113,12,9,50.5,51,50,50,52,50,50,53,57,7.2879105,35.3360376,1329,1.5,uuid:672c1302-56c5-42cc-95b2-3d0b78d741ce,2512111025,uuid:672c1302-56c5-42cc-95b2-3d0b78d741ce
800296,S0803010192,GAMBELLA,Majang,godere,goshini,Rural,"12/5/2025, 8:02:50 PM","12/5/2025, 10:29:53 AM","12/5/2025, 5:51:00 PM",12/5/2025,fa247a43ab390c7d,0,NA,1,0,1,1,0,0,1,1,0,17,0,0,1 2 7,1,1,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,20,7:55:36,12:15:37,1,0,NA,NA,649,330,2,1,54.5,55,54,53,51,58,52,51,52,7.2113733,35.2832333,1222.1,5,uuid:75903d06-85d3-4c5d-9070-5c18c152dc08,2512030705,uuid:75903d06-85d3-4c5d-9070-5c18c152dc08
800306,S0803010212,GAMBELLA,Majang,godere,simuye chemi,Rural,"12/11/2025, 4:16:02 PM","12/9/2025, 10:32:11 AM","12/10/2025, 3:07:39 PM",12/9/2025,fa247a43ab390c7d,0,NA,1,0,1,1,0,0,1,1,0,16,0,0,2 7,0,1,0,0,0,1,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,18,8:00:05,12:15:14,0,0,NA,NA,374,205,26,21,59,60,58,51,50,51,53,55,56,7.2515975,35.315942,1357,1.4,uuid:afd0f8bc-8fd8-439e-9604-cc50fe43c4b5,2512030705,uuid:afd0f8bc-8fd8-439e-9604-cc50fe43c4b5
800312,S0803010282,GAMBELLA,Majang,godere,yekibeko,Rural,"12/8/2025, 7:38:56 PM","12/8/2025, 12:20:48 PM","12/8/2025, 7:38:12 PM",12/8/2025,fa247a43ab390c7d,0,NA,0,0,0,NA,0,0,1,1,0,12,0,0,2 10,0,1,0,0,0,0,0,0,1,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,17,8:00:20,12:15:27,0,0,NA,NA,566,326,5,5,55.5,52,59,51,57,53,54,61,66,7.3224189,35.3320353,1775.3,4.3,uuid:748893e8-e803-4df1-8f96-5fb4929c31a9,2512030705,uuid:748893e8-e803-4df1-8f96-5fb4929c31a9
800324,S0803020032,GAMBELLA,Majang,mengeshi,dushi no.1,Rural,"12/11/2025, 4:16:02 PM","12/10/2025, 1:28:51 PM","12/10/2025, 3:12:59 PM",12/10/2025,fa247a43ab390c7d,0,NA,1,0,1,1,0,0,1,1,1,10,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,16,8:00:28,12:15:40,1,0,NA,NA,612,335,13,11,68,62,74,59,63,58,59,57,61,7.2846443,35.1866807,1071.6,3.8,uuid:c8a7a87c-6842-4911-82e1-c6a37a213d27,2512030705,uuid:c8a7a87c-6842-4911-82e1-c6a37a213d27
800339,S0803020072,GAMBELLA,Majang,mengeshi,shone,Rural,"12/19/2025, 8:20:29 PM","12/19/2025, 11:51:15 AM","12/19/2025, 4:48:41 PM",12/19/2025,fa247a43ab390c7d,1,Pibor,1,0,1,1,0,1,1,1,1,8,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,13,8:30:28,12:20:43,0,0,NA,NA,856,442,14,8,63,65,61,60,60,67,66,56,58,7.2780412,35.2643091,1316.2,1.4,uuid:da3af40a-c2b5-443c-83c8-8da0287e1bac,2512142209,uuid:da3af40a-c2b5-443c-83c8-8da0287e1bac
800323,S0803020082,GAMBELLA,Majang,mengeshi,dopia,Rural,"12/19/2025, 8:20:25 PM","12/17/2025, 10:43:01 AM","12/19/2025, 4:54:23 PM",12/17/2025,fa247a43ab390c7d,0,NA,0,0,1,1,0,0,1,0,0,8,1,0,2 5 7,0,1,0,0,1,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,10,8:00:47,12:15:06,1,0,NA,NA,222,133,6,4,51.5,52,51,50,50,53,51,52,57,7.5604053,35.0164851,846,2.6,uuid:d8b182ce-08b1-4252-84e7-900c4fc9e88d,2512142209,uuid:d8b182ce-08b1-4252-84e7-900c4fc9e88d
800337,S0803020112,GAMBELLA,Majang,mengeshi,selame,Rural,"12/14/2025, 6:54:13 PM","12/11/2025, 12:19:51 PM","12/14/2025, 2:35:41 PM",12/11/2025,fa247a43ab390c7d,0,NA,0,1,1,1,0,0,1,1,0,8,0,0,2 7 97,0,1,0,0,0,1,0,0,0,1,Parents,1 2 7,1,1,0,0,0,1,0,0,0,0,NA,2 7,0,1,0,0,0,1,0,0,0,0,NA,13,8:00:07,12:15:09,0,0,NA,NA,431,206,8,4,62.5,63,62,59,57,59,60,68,67,7.2974558,35.2299105,1309.5,4.7,uuid:074effcb-1175-4365-9b2c-c19f93c7585e,2512030705,uuid:074effcb-1175-4365-9b2c-c19f93c7585e
800333,S0803020162,GAMBELLA,Majang,mengeshi,kokare,Rural,"12/18/2025, 7:08:11 PM","12/18/2025, 12:47:14 PM","12/18/2025, 7:03:11 PM",12/18/2025,fa247a43ab390c7d,0,NA,0,0,1,1,0,0,1,0,0,8,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,10,8:00:49,12:15:00,1,0,NA,NA,139,71,6,6,52.5,55,50,50,55,55,50,60,50,7.565512,34.907213,595,4.9,uuid:107a66d9-6fad-4a49-926e-03781afd4e50,2512142209,uuid:107a66d9-6fad-4a49-926e-03781afd4e50
800322,S0803020252,GAMBELLA,Majang,mengeshi,dagshi,Rural,"12/19/2025, 8:20:01 PM","12/12/2025, 12:50:40 PM","12/19/2025, 4:50:43 PM",12/12/2025,fa247a43ab390c7d,0,NA,1,0,0,NA,0,1,1,0,0,6,0,0,2 7,0,1,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,9,8:00:41,12:20:52,0,0,NA,NA,242,128,4,2,52,53,51,50,51,52,50,55,57,7.3388332,35.2791237,1605,5,uuid:3e9c2846-e9ba-4e57-8a24-fa7e60bff9b6,2512111025,uuid:3e9c2846-e9ba-4e57-8a24-fa7e60bff9b6
900285,S0901050062,HARARI,Harari,sofi,dekker,Rural,"12/8/2025, 5:39:04 PM","12/8/2025, 8:24:14 AM","12/8/2025, 3:00:13 PM",12/8/2025,b069b6a079b16d18,0,NA,1,1,1,1,1,0,1,1,1,9,1,0,97,0,0,0,0,0,0,0,0,0,1,ጽዳት ሰራተኛ,97,0,0,0,0,0,0,0,0,0,1,ጽዳት ሰራተኛ,2,0,1,0,0,0,0,0,0,0,0,NA,9,2:00:02,6:30:08,1,1,7:30:26,10:45:54,1090,553,37,16,58,52,64,57,55,54,57,52,64,9.2902133,42.1476883,1789.6,5,uuid:e99888a0-9dde-4c05-b814-17ff8d1dd217,2512030705,uuid:e99888a0-9dde-4c05-b814-17ff8d1dd217
900280,S0901050072,HARARI,Harari,sofi,aw umer,Rural,"12/17/2025, 6:19:13 AM","12/9/2025, 8:59:09 AM","12/16/2025, 4:48:15 PM",12/9/2025,b069b6a079b16d18,0,NA,1,0,1,1,1,0,1,1,0,16,1,0,97,0,0,0,0,0,0,0,0,0,1,ጸዳት ሰራተኛ,97,0,0,0,0,0,0,0,0,0,1,ጸዳት ሰራተኛ,97,0,0,0,0,0,0,0,0,0,1,ጸዳት ሰራተኛ,16,2:00:56,6:15:56,0,1,6:30:58,10:45:58,1832,1037,35,19,59.5,56,63,54,56,59,57,56,58,9.53062,42.0492,1822,10.2,uuid:a545ed5c-ef96-494f-bbcb-0a6521df3e0b,2512030705,uuid:a545ed5c-ef96-494f-bbcb-0a6521df3e0b
900026,S0901070092,HARARI,Harari,aboker,kelad amba no.2,Urban,"12/10/2025, 6:02:21 PM","12/10/2025, 8:50:09 AM","12/10/2025, 10:32:18 AM",12/10/2025,b069b6a079b16d18,1,Oda gadisa,1,1,1,1,0,0,1,1,1,11,1,1,97,0,0,0,0,0,0,0,0,0,1,ጽዳት ሰራተኛ,97,0,0,0,0,0,0,0,0,0,1,ጽዳት ሰራተኛ,97,0,0,0,0,0,0,0,0,0,1,ጽዳት ሰራተኛ,11,2:01:01,6:15:10,1,1,6:30:22,11:45:29,962,470,25,4,57,60,54,54,51,57,53,68,60,9.3150932,42.1135686,0,900,uuid:4a9ac08a-ce6d-403a-be11-8668e1eced95,2512030705,uuid:4a9ac08a-ce6d-403a-be11-8668e1eced95
900040,S0901080062,HARARI,Harari,amir nur,sena,Urban,"12/5/2025, 8:36:11 PM","12/5/2025, 4:14:18 PM","12/5/2025, 4:33:33 PM",12/5/2025,3.58E+14,0,NA,0,0,0,NA,0,0,1,1,1,7,1,1,97,0,0,0,0,0,0,0,0,0,1,Women janitor,97,0,0,0,0,0,0,0,0,0,1,Women janitor,97,0,0,0,0,0,0,0,0,0,1,Women janitor,8,2:00:06,6:15:07,0,1,6:30:12,17:00:15,494,189,24,19,59,57,61,58,58.5,52.3,51,49,53,9.3155143,42.1440104,1766,5,uuid:76ee6e2b-673e-440a-a87d-0178cafb2b9b,2512030705,uuid:76ee6e2b-673e-440a-a87d-0178cafb2b9b
1101780,S1002090012,ADDIS ABABA,Akaki-Kaliti,Woreda 9,kilinto no 1,Urban,"12/18/2025, 6:19:35 AM","12/16/2025, 11:22:56 AM","12/18/2025, 6:15:49 AM",12/16/2025,3.58E+14,0,NA,1,1,1,1,1,1,1,1,1,43,1,1,97,0,0,0,0,0,0,0,0,0,1,Janitors,97,0,0,0,0,0,0,0,0,0,1,Janitors,97,0,0,0,0,0,0,0,0,0,1,Janitors,44,2:30:29,6:30:35,0,1,6:30:54,21:30:06,2676,1343,69,62,59,51,73,69,67.9,73.8,69.15,74.6,71,8.9005884,38.8057218,2160,5,uuid:e7c04dcd-81bf-4147-9989-28ec9bc55f47,2512142209,uuid:e7c04dcd-81bf-4147-9989-28ec9bc55f47
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,Urban,"12/18/2025, 6:19:34 AM","12/15/2025, 8:48:19 AM","12/18/2025, 6:17:05 AM",12/15/2025,3.58E+14,0,NA,1,1,1,1,1,1,1,1,1,40,1,1,97,0,0,0,0,0,0,0,0,0,1,Janitors,97,0,0,0,0,0,0,0,0,0,1,Janitor,97,0,0,0,0,0,0,0,0,0,1,Janitors,40,2:53:30,8:53:30,0,1,6:54:24,5:30:25,2353,1219,127,61,68.5,69.8,67.2,69.5,84.6,75,72,81.5,74.5,9.047291,38.7126548,2506,5,uuid:c433e6c1-e9b5-48dc-a642-406567a82c44,2512111025,uuid:c433e6c1-e9b5-48dc-a642-406567a82c44
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,Urban,"12/19/2025, 4:13:42 PM","12/18/2025, 11:21:13 AM","12/18/2025, 11:31:04 AM",12/18/2025,3.58E+14,0,NA,1,1,1,1,1,1,1,1,1,13,1,1,97,0,0,0,0,0,0,0,0,0,1,Janitors,97,0,0,0,0,0,0,0,0,0,1,NA,7,0,0,0,0,0,1,0,0,0,0,NA,13,2:30:51,6:45:03,1,1,6:45:33,21:15:44,372,184,50,30,77.75,82.5,73,93.7,81.8,94.2,85.2,94.79,94.2,9.0026959,38.7334322,2317,5,uuid:8c848c43-ee81-48d0-b439-a820c3847dc3,2512142209,uuid:8c848c43-ee81-48d0-b439-a820c3847dc3
1000236,S1111070022,DIRE DAWA,Dire Dawa,kebele 07,haji mahammed abdullahi oksade,Urban,"12/26/2025, 4:04:26 PM","12/4/2025, 4:43:11 PM","12/26/2025, 3:17:54 PM",12/4/2025,b069b6a079b16d18,0,NA,1,1,1,1,1,1,1,1,1,16,1,1,2 4 7,0,1,0,1,0,1,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,ጽዳት ሰራተኛ,2,0,1,0,0,0,0,0,0,0,0,NA,16,3:00:41,6:15:40,0,1,6:45:38,11:00:37,645,346,33,25,70,62,78,64,69,60,66,70,78,9.603473,41.8759866,1159.1,9.3,uuid:24a1aca8-38f1-4ae7-80f1-169df6aa1817,2512030705,uuid:24a1aca8-38f1-4ae7-80f1-169df6aa1817
1000025,S1111100032,DIRE DAWA,Dire Dawa,asaliso cluster,gorroo-dhertu,Rural,"12/15/2025, 1:09:58 PM","12/12/2025, 11:19:13 AM","12/15/2025, 1:05:45 PM",12/12/2025,b069b6a079b16d18,0,NA,0,0,1,1,0,0,1,1,0,12,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,12,1:45:16,6:15:17,0,0,NA,NA,560,296,20,8,56.8,56.4,57.2,56.7,57.1,55.6,56.5,57.1,58.1,9.5998315,41.8937005,1227,5.9,uuid:0fe6f72c-abc2-4c9c-9a07-42c550b49897,2512111025,uuid:0fe6f72c-abc2-4c9c-9a07-42c550b49897
