code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,A2,A2_1,A2_2,A2_3,A2_4,A2_5,A2_6,A2_7,A2_8,A2_9,A3,A3_1,A3_2,A3_3,A3_97,A3_other,A4,A4_other,A5,A5_other,A6,A6_other,A7,A8,A9,A10,A11,A12,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_97,B1_98,B1_other,B2,B2_other,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_97,B3_other,B4,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_97,B5_other,B6,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_97,B6_other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_97,B7_98,B7_other,B8,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B8_97,B8_98,B8_other,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C3_10,C3_11,C3_12,C3_0,C3_other,C4,C5,C5_other,C6,C6_1,C6_2,C6_3,C6_4,C6_5,C6_6,C6_7,C6_8,C6_9,C6_10,C6_11,C6_97,C6_98,C6_other,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C8_1,C8_2,C8_3,C8_4,C9_1,C9_2,C9_3,C9_4,C9_5,C9_6,C10_1,C10_2,C10_3,C11,C11_1,C11_2,C11_3,C11_4,C11_5,C11_6,C11_97,C11_98,C11_other,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D2_1,D2_2,D2_3,D2_4,D2_5,D3,D3_other,D5_1,D5_2,D5_3,D5_4,D5_5,D6,D6_1,D6_2,D6_3,D6_4,D6_97,D6_other,D7,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_97,E1_other,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_11,E4,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_10,E4_11,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E5_7,E6,E7,E8,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F3_1,F3_2,F3_3,F3_4,F3_5,F4,F4_1,F4_2,F4_3,F4_4,F4_5,F4_6,F4_97,F4_other,F5,F6_1,F6_2,F6_3,F6_4,F6_5,F6_6,F6_7,F6_8,F7,G1,G1_1,G1_2,G1_3,G1_4,G1_5,G1_6,G1_7,G1_8,G1_97,G1_other,G2a,G2b,G3,G4,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C6[1]/C6_1,consentgroup[1]/SectionC[1]/C6[1]/C6_2,consentgroup[1]/SectionC[1]/C6[1]/C6_3,consentgroup[1]/SectionC[1]/C6[1]/C6_4,consentgroup[1]/SectionC[1]/C6[1]/C6_5,consentgroup[1]/SectionC[1]/C6[1]/C6_6,consentgroup[1]/SectionC[1]/C8[1]/C8_5,consentgroup[1]/SectionC[1]/C8[1]/C8_6,consentgroup[1]/SectionC[1]/C10,consentgroup[1]/SectionD[1]/D4
711857,S0706040282,SOUTH ETHIOPIA,Wolayta,humbo,kodo kanko,Rural,"12/5/2025, 4:52:09 PM","12/5/2025, 9:21:18 AM","12/5/2025, 12:15:07 PM",12/5/2025,f4f7c86f9b157d85,1,T28601,NA,female,7,0,0,0,0,0,0,1,0,0,97,0,0,0,1,English,3,NA,5,NA,1,NA,2010,2014,2,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,2,0,1,0,0,0,0,0,NA,1,1,1,0,0,0,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,4,3,2,3,3,2,2,1,5 8 9,0,0,0,0,1,0,0,1,1,0,0,0,0,NA,3,3,NA,3 4 10,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,4,4,4,3,3,4,3,3,3,4,3,3,3,5,3,3,1,2,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,2,2,2,2,2,4,2,4,2,2,NA,2,4,4,1,4,2,0,1,0,0,0,NA,1,NA,0,1,0,1,1,1,0,1,1,0,0,NA,4,4,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,4 8,0,0,0,1,0,0,0,1,0,0,0,4,1,4,4,4,4,1,3,1,1,10,4,3,4,1,4,1,4,2,2,2,2,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,0,0,0,1,None,27,NA,10444,None,uuid:3f505693-72c5-4cc2-ae08-6dac15353f7c,2512040829,uuid:3f505693-72c5-4cc2-ae08-6dac15353f7c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711857,S0706040282,SOUTH ETHIOPIA,Wolayta,humbo,kodo kanko,Rural,"12/5/2025, 4:52:09 PM","12/5/2025, 10:11:54 AM","12/5/2025, 10:44:57 AM",12/5/2025,f4f7c86f9b157d85,1,T28602,NA,female,8,0,0,0,0,0,0,0,1,0,97,0,0,0,1,Local Language,3,NA,5,NA,1,NA,2012,2012,1,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1,1,0,0,0,0,0,NA,4,0,0,0,1,0,0,0,0,0,0,NA,4 8,0,0,0,1,0,0,0,1,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,3,3,3,2,3,2,2,1,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3 4 9,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,2,3,2,2,3,3,2,1,2,1,3,NA,4,4,3,3,4,2,0,1,0,0,0,NA,2,NA,1,1,0,1,0,0,0,1,1,0,0,NA,1,3,1,3,4,1,1,3,3,3,2,2,1,3,3,2,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,4,3,4,4,4,4,3,3,3,1,10,1,2,4,4,3,1,4,4,2,4,4,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,0,0,0,1,None,32,NA,10634,None,uuid:e34c1376-37d7-40d8-aff9-1d60cae66c6b,2512040829,uuid:e34c1376-37d7-40d8-aff9-1d60cae66c6b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711857,S0706040282,SOUTH ETHIOPIA,Wolayta,humbo,kodo kanko,Rural,"12/5/2025, 4:52:09 PM","12/5/2025, 10:46:02 AM","12/5/2025, 11:18:48 AM",12/5/2025,f4f7c86f9b157d85,1,T28603,NA,male,8,0,0,0,0,0,0,0,1,0,97,0,0,0,1,General Science,4,NA,5,NA,1,NA,2003,2010,4,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,2,0,1,0,0,0,0,0,NA,1,1 3,1,0,1,0,0,0,NA,1 2 4,1,1,0,1,0,0,0,0,0,0,NA,4 7,0,0,0,1,0,0,1,0,0,0,NA,2 6,0,1,0,0,0,1,0,0,0,0,NA,3,3,2,1,4,1,2,3,4 8 9 11,0,0,0,1,0,0,0,1,1,0,1,0,0,NA,1,2,NA,4 5 7 8 9 10,0,0,0,1,1,0,1,1,1,1,0,0,0,NA,3,4,4,1,4,4,4,1,2,4,5,5,3,4,4,4,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,2,1,2,2,2,2,4,2,3,1,1,NA,4,4,4,1,1,2,0,1,0,0,0,NA,4,NA,0,0,0,0,0,0,0,1,1,0,0,NA,2,4,1,1,4,3,1,1,1,3,3,3,2,3,3,2,3,3,1 11,1,0,0,0,0,0,0,0,0,0,1,4,1,4,4,1,4,4,3,2,1,5,1,4,4,4,4,4,4,2,4,4,4,1 5,1,0,0,0,1,0,0,NA,1,3,3,3,3,3,3,3,1,None,97,0,0,0,0,0,0,0,0,1,None,37,NA,14330,"Learning Curriculum lay bitay lack of learning material like handbook,Guide,Lack of Teacher guide,Training...",uuid:b1710167-47db-4388-9203-f43221a65fc0,2512040829,uuid:b1710167-47db-4388-9203-f43221a65fc0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711847,S0706043662,SOUTH ETHIOPIA,Wolayta,humbo,ampo koysha,Rural,"12/4/2025, 8:09:43 PM","12/4/2025, 9:12:44 AM","12/4/2025, 10:18:11 AM",12/4/2025,f4f7c86f9b157d85,1,T27101,NA,male,8,0,0,0,0,0,0,0,1,0,97,0,0,0,1,English,4,NA,5,NA,1,NA,1990,2012,7,0,NA,NA,1 3 4,1,0,1,1,0,0,0,NA,1,NA,97,0,0,0,0,0,0,1,Library endiyatenu yederegal,1,1 3,1,0,1,0,0,0,NA,3 4 7,0,0,1,1,0,0,1,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,3,2,2,2,3,1,1,2,4 11,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,2,3,NA,1 2 3 4 5 7 8 9,1,1,1,1,1,0,1,1,1,0,0,0,0,NA,3,3,4,2,4,4,4,1,2,4,4,4,5,4,4,4,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,2,3,3,2,2,2,2,1,2,2,4,NA,4,4,4,1,4,2,0,1,0,0,0,NA,1,NA,0,0,0,1,1,0,1,1,1,1,0,NA,1,1,1,1,4,1,1,3,2,3,3,3,2,3,3,3,3,3,1 2 3 4 5 6 7 8 9 10 11,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,4,3,3,3,1,7,3,4,4,4,1,1,4,2,3,4,4,2 4,0,1,0,1,0,0,0,NA,1,1,2,3,1,3,3,2,1,None,97,0,0,0,0,0,0,0,0,1,None,50,NA,16430,"Learning Materials like handbook Update Training ,Teacher Service",uuid:4043a42b-517a-4f32-806c-7b5240167e09,2512030649,uuid:4043a42b-517a-4f32-806c-7b5240167e09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711847,S0706043662,SOUTH ETHIOPIA,Wolayta,humbo,ampo koysha,Rural,"12/4/2025, 8:09:43 PM","12/4/2025, 10:23:24 AM","12/4/2025, 11:10:51 AM",12/4/2025,f4f7c86f9b157d85,1,T27102,NA,female,7,0,0,0,0,0,0,1,0,0,97,0,0,0,1,General Science,4,NA,5,NA,1,NA,2009,2012,2,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,97,0,0,0,0,0,0,1,Library endigebu yederegal,1,1 3 4,1,0,1,1,0,0,NA,4 7,0,0,0,1,0,0,1,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,2,3,3,2,2,2,3,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,3,2,NA,2 3 9 10 11,0,1,1,0,0,0,0,0,1,1,1,0,0,NA,2,3,4,4,4,4,4,2,2,4,5,5,4,2,5,4,1,1,2,2 5,0,1,0,0,1,0,0,0,NA,4,3,1,3,2,4,3,2,1,3,2,3,NA,4,4,4,1,4,1 2,1,1,0,0,0,NA,3,NA,0,0,0,1,0,1,1,1,1,1,0,NA,4,4,1,1,4,1,1,3,3,2,3,3,2,2,3,3,3,3,1 6,1,0,0,0,0,1,0,0,0,0,0,4,1,4,4,1,4,1,2,3,2,8,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,NA,1,2,2,3,1,2,1,2,1,None,97,0,0,0,0,0,0,0,0,1,None,29,NA,12145,None,uuid:16bfcff6-0aa7-4180-ac15-46b4f31b5583,2512030649,uuid:16bfcff6-0aa7-4180-ac15-46b4f31b5583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711847,S0706043662,SOUTH ETHIOPIA,Wolayta,humbo,ampo koysha,Rural,"12/4/2025, 8:09:43 PM","12/4/2025, 12:54:23 PM","12/4/2025, 1:33:45 PM",12/4/2025,f4f7c86f9b157d85,1,T27103,NA,female,4,0,0,0,1,0,0,0,0,0,97,0,0,0,1,General Science,3,NA,3,NA,0,NA,2000,2010,4,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1,1,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,2,3,2,2,2,1,1,1,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,3,NA,1 3 5 9,1,0,1,0,1,0,0,0,1,0,0,0,0,NA,4,4,4,4,4,4,4,3,3,3,5,5,4,5,4,4,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,2,2,1,4,2,2,2,2,2,2,1,3,NA,4,4,4,1,3,1,1,0,0,0,0,NA,3,NA,0,0,0,1,0,0,0,1,1,0,0,NA,4,3,1,3,4,1,1,1,3,3,3,3,3,3,2,2,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,4,2,4,4,1,4,4,3,3,1,10,4,4,4,4,4,4,4,4,4,4,4,1 4,1,0,0,1,0,0,0,NA,1,2,2,3,1,1,3,3,1,None,97,0,0,0,0,0,0,0,0,1,None,40,NA,21238,None,uuid:d43ebf09-2aa8-444a-88c1-2b84cd45a37f,2512030649,uuid:d43ebf09-2aa8-444a-88c1-2b84cd45a37f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712174,S0706071342,SOUTH ETHIOPIA,Wolayta,ofa,dawe,Rural,"12/16/2025, 9:10:05 PM","12/16/2025, 10:46:53 AM","12/16/2025, 9:08:07 PM",12/16/2025,13ff9fddb6200dd2,1,T39903,NA,male,1 2 3 4 5 6,1,1,1,1,1,1,0,0,0,2 97,0,1,0,1,Sport/phisical education,2,NA,3,NA,1,NA,1998,2015,3,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6 97,0,0,0,0,0,1,1,0ther teaches hi or her subject,1,1 3,1,0,1,0,0,0,NA,3 4 5 7,0,0,1,1,1,0,1,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,2,3,2,1,1,1,2,1,2 4 5,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,1,2,NA,3 4 5,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,3,4,4,2,3,3,2,2,1,2,4,4,2,5,4,5,2,2,1,1 2 3 4 5,1,1,1,1,1,0,0,0,NA,2,2,1,3,2,4,2,2,2,3,1,2,NA,1,2,2,1,4,2 3,0,1,1,0,0,NA,3,NA,0,0,0,0,0,1,1,1,1,0,0,NA,3,3,2,2,4,1,2,1,3,2,1,1,2,3,3,3,1,3,1 3,1,0,1,0,0,0,0,0,0,0,0,3,2,2,1,2,1,2,1,1,4,7,2,1,4,2,4,2,4,4,2,4,4,1 2 4,1,1,0,1,0,0,0,NA,1,3,3,3,1,3,3,3,2,None,3 4,0,0,1,1,0,0,0,0,0,NA,40,NA,13732,Distance from my village and low participation of studen parent and shortage of input,uuid:71cd09cb-fde5-4388-8e7f-239e4854702a,2512142209,uuid:71cd09cb-fde5-4388-8e7f-239e4854702a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712174,S0706071342,SOUTH ETHIOPIA,Wolayta,ofa,dawe,Rural,"12/16/2025, 10:33:07 PM","12/16/2025, 10:46:09 AM","12/16/2025, 10:29:42 PM",12/16/2025,15aee2f9fc7423e8,1,T39901,NA,male,3 4 5 6,0,0,1,1,1,1,0,0,0,1,1,0,0,0,NA,1,NA,2,NA,1,NA,2007,2017,2,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,2 5 6,0,1,0,0,1,1,0,NA,1,1 3,1,0,1,0,0,0,NA,2 4 5 8 9,0,1,0,1,1,0,0,1,1,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,4,2,2,1,3,3,3,2,8 9 11,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,3,2,NA,1 2 10,1,1,0,0,0,0,0,0,0,1,0,0,0,NA,4,4,4,3,4,4,4,1,4,4,5,5,3,5,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,2,2,2,2,4,2,2,4,2,4,NA,1,1,4,4,4,1 2,1,1,0,0,0,NA,5,NA,0,0,0,1,0,0,1,1,1,1,0,NA,4,1,1,1,4,1,1,3,2,1,3,3,3,1,3,3,1,3,2 6,0,1,0,0,0,1,0,0,0,0,0,4,1,4,1,1,4,1,3,1,2,10,1,4,4,4,4,4,4,4,4,4,4,1 4,1,0,0,1,0,0,0,NA,1,3,3,3,1,3,3,1,1,No,3 4,0,0,1,1,0,0,0,0,0,NA,31,NA,9103,No,uuid:c7024cb3-fe71-4d65-9de8-bda1cbc8f223,2512142209,uuid:c7024cb3-fe71-4d65-9de8-bda1cbc8f223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712174,S0706071342,SOUTH ETHIOPIA,Wolayta,ofa,dawe,Rural,"12/16/2025, 10:33:08 PM","12/16/2025, 11:25:22 AM","12/16/2025, 10:31:39 PM",12/16/2025,15aee2f9fc7423e8,1,T39902,NA,female,3 4 5 6,0,0,1,1,1,1,0,0,0,1,1,0,0,0,NA,1,NA,2,NA,1,NA,2013,2013,1,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1 3,1,0,1,0,0,0,NA,1 2 4 6,1,1,0,1,0,1,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1 6,1,0,0,0,0,1,0,0,0,0,NA,4,3,2,1,2,1,2,1,8 9 11,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,3,2,NA,1 3 9 10,1,0,1,0,0,0,0,0,1,1,0,0,0,NA,4,4,4,4,4,4,1,1,1,4,5,4,1,4,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,2,3,1,1,2,3,3,2,2,4,1,4,NA,3,3,3,4,4,1 2,1,1,0,0,0,NA,5,NA,0,0,0,1,0,1,1,1,1,0,0,NA,1,1,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,2 4,0,1,0,1,0,0,0,0,0,0,0,4,1,3,1,1,1,1,3,3,1,10,4,1,4,4,4,3,3,4,2,4,2,1 2 4,1,1,0,1,0,0,0,NA,1,1,3,2,2,2,1,1,1,No,3 7,0,0,1,0,0,0,1,0,0,NA,30,NA,10000,No,uuid:d8f503d3-af1a-47e1-8275-96a5ac7802b3,2512142209,uuid:d8f503d3-af1a-47e1-8275-96a5ac7802b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710955,S0706081262,SOUTH ETHIOPIA,Wolayta,boloso bombe,dulia matala,Rural,"12/12/2025, 6:28:26 AM","12/11/2025, 11:13:15 AM","12/11/2025, 11:55:49 AM",12/11/2025,f4f7c86f9b157d85,1,T25901,NA,female,1 2 3 4,1,1,1,1,0,0,0,0,0,1 97,1,0,0,1,Gebregeb,2,NA,2,NA,1,NA,2007,2015,2,1,1,2,1,1,0,0,0,0,0,0,NA,1,NA,5,0,0,0,0,1,0,0,NA,1,1 2,1,1,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,1 8,1,0,0,0,0,0,0,1,0,0,NA,2 3,0,1,1,0,0,0,0,0,0,0,NA,4,2,3,2,3,1,2,1,8 9 11,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,2,2,NA,1 2 4 6 7 8 9 10,1,1,0,1,0,1,1,1,1,1,0,0,0,NA,4,3,4,4,3,3,3,3,4,4,5,3,5,5,5,3,1,1,1,2,0,1,0,0,0,0,0,0,NA,4,2,4,2,4,4,4,4,4,4,2,3,NA,4,2,4,4,4,2,0,1,0,0,0,NA,3,NA,0,0,0,0,0,0,1,1,1,1,0,NA,4,4,1,1,4,1,1,3,3,3,3,3,2,2,3,3,3,3,4 11,0,0,0,1,0,0,0,0,0,0,1,4,1,3,4,4,4,1,3,3,1,7,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,0,0,0,1,None,28,NA,9940,None,uuid:55b7c857-d6fe-4c28-af6e-edb4800a8a37,2512040829,uuid:55b7c857-d6fe-4c28-af6e-edb4800a8a37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710955,S0706081262,SOUTH ETHIOPIA,Wolayta,boloso bombe,dulia matala,Rural,"12/12/2025, 6:28:26 AM","12/11/2025, 1:00:07 PM","12/11/2025, 1:43:55 PM",12/11/2025,f4f7c86f9b157d85,1,T25902,NA,female,5 6 7 8,0,0,0,0,1,1,1,1,0,97,0,0,0,1,Amharic,4,NA,3,NA,1,NA,2012,2015,2,0,NA,NA,2,0,1,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1 2 4,1,1,0,1,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,3,2,2,1,2,3,2,1,3 5 11,0,0,1,0,1,0,0,0,0,0,1,0,0,NA,3,2,NA,3 5 6 9 10,0,0,1,0,1,1,0,0,1,1,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,4,1,4,2,4,2,4,2,2,2,2,NA,4,4,4,1,4,1,1,0,0,0,0,NA,3,NA,0,0,0,1,0,0,1,1,1,0,0,NA,4,4,1,1,4,1,4,1,3,3,3,2,2,2,1,2,3,1,8 9,0,0,0,0,0,0,0,1,1,0,0,4,4,3,3,1,4,1,1,1,1,7,4,3,4,4,4,1,4,4,4,4,4,2 4,0,1,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,0,0,0,1,None,27,NA,9934,"Teacher is no pipe water,There's no student&Teacher Guide book,not good class Environment",uuid:25f1cba2-b791-4acf-9a0a-73f684bf311e,2512040829,uuid:25f1cba2-b791-4acf-9a0a-73f684bf311e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710955,S0706081262,SOUTH ETHIOPIA,Wolayta,boloso bombe,dulia matala,Rural,"12/12/2025, 6:28:27 AM","12/11/2025, 2:31:10 PM","12/11/2025, 3:13:17 PM",12/11/2025,f4f7c86f9b157d85,1,T25903,NA,male,5 6 7 8,0,0,0,0,1,1,1,1,0,1,1,0,0,0,NA,3,NA,5,NA,0,NA,2010,2017,3,1,1,3,1 2,1,1,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1 2,1,1,0,0,0,0,NA,4,0,0,0,1,0,0,0,0,0,0,NA,1 8,1,0,0,0,0,0,0,1,0,0,NA,6 8,0,0,0,0,0,1,0,1,0,0,NA,3,3,2,1,1,2,2,1,8 10 11,0,0,0,0,0,0,0,1,0,1,1,0,0,NA,3,2,NA,2 3 5 6 7 8 9 10,0,1,1,0,1,1,1,1,1,1,0,0,0,NA,4,4,4,1,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,5,0,0,0,0,1,0,0,0,NA,4,4,2,2,2,2,2,4,1,5,2,3,NA,4,4,4,1,4,3,0,0,1,0,0,NA,3,NA,1,1,1,1,1,1,1,1,1,1,0,NA,4,4,1,1,4,1,1,3,2,3,3,3,3,3,3,3,3,3,6 8,0,0,0,0,0,1,0,1,0,0,0,4,1,4,4,1,4,1,3,3,1,10,4,4,1,4,4,1,4,4,4,4,4,1 4,1,0,0,1,0,0,0,NA,1,2,2,3,1,1,2,2,1,None,97,0,0,0,0,0,0,0,0,1,None,35,NA,10740,"There's no Teachers marefya,no pipe water,no marketing access,Electrical Power,not good library environment.",uuid:407149d5-0fb8-499d-985f-47f19f5082c8,2512040829,uuid:407149d5-0fb8-499d-985f-47f19f5082c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712029,S0706101712,SOUTH ETHIOPIA,Wolayta,kindo didaye,gima,Rural,"12/9/2025, 9:29:23 PM","12/9/2025, 10:06:17 AM","12/9/2025, 10:52:00 AM",12/9/2025,f4f7c86f9b157d85,1,T27301,NA,female,6 7 8,0,0,0,0,0,1,1,1,0,97,0,0,0,1,Social Science,2,NA,3,NA,1,NA,2013,2014,2,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,2 97,0,1,0,0,0,0,1,Go to library,1,1 4,1,0,0,1,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 7,0,0,0,1,0,0,1,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,4,4,4,3,3,3,2,1,5 11,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,4,2,NA,1 2 3 4 5 6 7 8 9 10 11,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,4,4,4,3,4,4,3,3,4,4,5,5,5,5,3,5,1,1,1,5,0,0,0,0,1,0,0,0,NA,4,4,4,4,2,4,4,4,3,4,2,1,NA,4,4,2,1,4,2 4,0,1,0,1,0,NA,1,NA,0,1,0,1,0,0,0,1,1,0,0,NA,3,3,1,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3 4,0,0,1,1,0,0,0,0,0,0,0,4,1,3,4,1,4,1,2,3,4,10,4,3,4,3,4,4,4,4,4,2,4,1 2 4,1,1,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,0,0,0,1,None,25,NA,10001,"Lack of Transport access(Road),Lack of School Budget,Teacher Zewewer binore.",uuid:67523aac-dc5f-42ca-a537-4cdc7fa46868,2512040829,uuid:67523aac-dc5f-42ca-a537-4cdc7fa46868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
